date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:47:18	65452/65452	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfont78ce78ce78ce.woff@v=4.2.0	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfont78ce78ce78ce.woff@v=4.2.0	(from http://www.hackgamecard.com/generator/BFC/css/font-awesome.css)
18:47:26	112160/112160	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfont78ce78ce78ce.ttf@v=4.2.0	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfont78ce78ce78ce.ttf@v=4.2.0	(from http://www.hackgamecard.com/generator/BFC/css/font-awesome.css)
18:47:30	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.eot	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.eot	(from http://www.hackgamecard.com/generator/BFC/css/bootstrap.min.css)
18:47:30	652797/652797	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2024%20Apr%202017%2007:49:20%20GMT	http://www.hackgamecard.com/generator/BFC/js/faker.min.js	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/js/faker.min.js	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:47:31	852/852	---M-Z	200	added ('OK')	text/html	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.html	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.html	(from http://www.hackgamecard.com/generator/BFC/css/bootstrap.min.css)
18:47:32	282034/282034	---M--	200	added ('OK')	image/png	date:Mon,%2022%20May%202017%2000:43:12%20GMT	http://www.hackgamecard.com/generator/BFC/img/xp-boost-icon.png	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/img/xp-boost-icon.png	(from http://www.hackgamecard.com/generator/BFC/BFC.htm)
18:47:33	20335/20335	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regulard41dd41dd41d.eot@	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regulard41dd41dd41d.eot@	(from http://www.hackgamecard.com/generator/BFC/css/bootstrap.min.css)
18:47:34	62926/62926	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.svg	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.svg	(from http://www.hackgamecard.com/generator/BFC/css/bootstrap.min.css)
18:47:34	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:47:32%20GMT	http://www.hackgamecard.com/generator/BFC/img/user-icon.png	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/img/user-icon.png	(from http://www.hackgamecard.com/generator/BFC/css/style.css)
18:47:35	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:47:33%20GMT	http://www.hackgamecard.com/generator/BFC/img/game-mode-icon.png	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/img/game-mode-icon.png	(from http://www.hackgamecard.com/generator/BFC/css/style.css)
18:47:35	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:47:33%20GMT	http://www.hackgamecard.com/generator/BFC/img/region-icon.png	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/img/region-icon.png	(from http://www.hackgamecard.com/generator/BFC/css/style.css)
18:47:35	23320/23320	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.woff	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.woff	(from http://www.hackgamecard.com/generator/BFC/css/bootstrap.min.css)
18:47:35	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:47:33%20GMT	http://www.hackgamecard.com/generator/BFC/img/mass-boost-icon.png	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/img/mass-boost-icon.png	(from http://www.hackgamecard.com/generator/BFC/css/style.css)
18:47:36	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:47:34%20GMT	http://www.hackgamecard.com/generator/BFC/img/inv-icon.png	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/img/inv-icon.png	(from http://www.hackgamecard.com/generator/BFC/css/style.css)
18:47:36	618/618	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Sep%202017%2011:47:34%20GMT	http://www.hackgamecard.com/generator/BFC/img/status.gif	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/img/status.gif	(from http://www.hackgamecard.com/generator/BFC/css/style.css)
18:47:36	377/377	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/images/input-unchecked.png	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/images/input-unchecked.png	(from http://www.hackgamecard.com/generator/BFC/jquery-labelauty.css)
18:47:37	318/318	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/images/input-checked.png	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/images/input-checked.png	(from http://www.hackgamecard.com/generator/BFC/jquery-labelauty.css)
18:47:37	41280/41280	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.ttf	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/glyphicons-halflings-regular.ttf	(from http://www.hackgamecard.com/generator/BFC/css/bootstrap.min.css)
18:47:44	287007/287007	---M--	200	added ('OK')	application/octet-stream	date:Mon,%2024%20Apr%202017%2007:49:16%20GMT	http://www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfont78ce78ce78ce.svg@v=4.2.0	C:/Users/trung%20anh/Desktop/fish/s/www.hackgamecard.com/generator/BFC/fonts/fontawesome-webfont78ce78ce78ce.svg@v=4.2.0	(from http://www.hackgamecard.com/generator/BFC/css/font-awesome.css)
